sale_id,store_id,product_id,date_id,quantity_sold,revenue,cost,profit
3764,4,12,41,4,6373.92,3264.14,3109.78
3765,2,12,53,3,4780.44,3360.29,1420.15
3766,5,6,177,5,3595.05,2799.25,795.8
3767,2,19,143,2,2882.64,1540.67,1341.97
3768,2,28,217,4,8394.6,4465.76,3928.84
3769,4,3,282,1,1091.6,762.54,329.06
3770,4,22,185,1,2860.81,1514.24,1346.57
3771,2,15,154,5,1181.05,744.2,436.85
3772,5,26,73,4,3363.24,2141.24,1222.0
3773,4,13,94,4,10246.48,7019.37,3227.11
3774,4,25,345,4,861.92,650.66,211.26
3775,1,4,134,3,7127.85,4598.15,2529.7
3776,5,14,284,4,6512.88,4926.88,1586.0
3777,2,22,32,3,8582.43,4433.38,4149.05
3778,2,26,168,2,1681.62,1067.39,614.23
3779,5,28,28,3,6295.95,4453.74,1842.21
3780,1,17,91,4,9028.24,5405.54,3622.7
3781,4,15,342,1,236.21,125.53,110.68
3782,5,7,144,4,7299.16,5171.2,2127.96
3783,2,20,153,2,3846.7,2112.03,1734.67
3784,1,18,320,4,3274.88,2094.1,1180.78
3785,3,2,60,3,5025.93,3780.33,1245.6
3786,1,13,258,2,5123.24,3092.51,2030.73
3787,5,13,39,5,12808.1,6918.21,5889.89
3788,5,29,66,4,4516.52,3364.06,1152.46
3789,1,7,147,2,3649.58,1956.3,1693.28
3790,2,2,206,2,3350.62,2190.27,1160.35
3791,3,1,78,4,5864.56,4223.12,1641.44
3792,1,18,283,5,4093.6,2370.23,1723.37
3793,3,6,344,4,2876.04,1736.7,1139.34
3794,4,4,347,1,2375.95,1621.7,754.25
3795,4,22,359,1,2860.81,1433.02,1427.79
3796,2,10,49,2,2838.0,2136.36,701.64
3797,5,23,44,2,4014.32,2546.96,1467.36
3798,4,4,81,3,7127.85,4202.36,2925.49
3799,2,15,66,2,472.42,272.06,200.36
3800,5,5,364,3,8458.8,6700.77,1758.03
3801,1,12,107,3,4780.44,3137.68,1642.76
3802,5,8,281,4,3074.28,1775.99,1298.29
3803,3,19,213,3,4323.96,3102.62,1221.34
3804,4,7,127,1,1824.79,1338.06,486.73
3805,3,29,360,4,4516.52,2264.06,2252.46
3806,4,18,59,4,3274.88,2173.5,1101.38
3807,1,14,235,2,3256.44,2181.34,1075.1
3808,1,30,162,1,563.65,439.29,124.36
3809,4,30,250,4,2254.6,1418.36,836.24
3810,5,23,302,5,10035.8,5389.35,4646.45
3811,4,26,305,2,1681.62,1036.09,645.53
3812,3,27,225,4,11330.92,6393.95,4936.97
3813,1,13,157,1,2561.62,1615.82,945.8
3814,1,24,120,4,1739.0,1317.42,421.58
3815,4,24,56,3,1304.25,739.9,564.35
3816,3,29,356,1,1129.13,609.82,519.31
3817,2,29,323,1,1129.13,818.9,310.23
3818,4,30,334,3,1690.95,883.99,806.96
3819,1,5,264,4,11278.4,7145.03,4133.37
3820,2,29,314,1,1129.13,844.27,284.86
3821,2,2,319,3,5025.93,2624.96,2400.97
3822,2,6,295,1,719.01,506.24,212.77
3823,5,22,98,1,2860.81,1739.11,1121.7
3824,3,18,240,1,818.72,485.47,333.25
3825,4,15,203,5,1181.05,610.31,570.74
3826,2,18,347,3,2456.16,1626.38,829.78
3827,5,16,20,1,1867.04,1054.87,812.17
3828,4,20,7,3,5770.05,3889.13,1880.92
3829,1,11,199,3,5056.8,3189.82,1866.98
3830,2,23,259,5,10035.8,6700.81,3334.99
3831,5,19,222,5,7206.6,4435.94,2770.66
3832,3,18,101,1,818.72,441.16,377.56
3833,1,4,136,1,2375.95,1629.78,746.17
3834,1,27,139,2,5665.46,3011.48,2653.98
3835,5,1,183,2,2932.28,1725.46,1206.82
3836,2,4,121,1,2375.95,1624.44,751.51
3837,4,11,203,1,1685.6,1097.13,588.47
3838,3,5,77,2,5639.2,3075.81,2563.39
3839,4,11,105,2,3371.2,1687.91,1683.29
3840,5,11,174,1,1685.6,912.04,773.56
3841,5,7,254,4,7299.16,4742.15,2557.01
3842,5,26,6,4,3363.24,2484.5,878.74
3843,4,22,16,2,5721.62,3264.25,2457.37
3844,2,15,288,5,1181.05,713.49,467.56
3845,3,20,301,3,5770.05,3258.83,2511.22
3846,5,29,125,3,3387.39,1800.24,1587.15
3847,5,27,320,5,14163.65,10487.79,3675.86
3848,1,13,351,3,7684.86,4705.64,2979.22
3849,5,9,181,4,11833.84,8299.46,3534.38
3850,1,4,184,5,11879.75,6554.62,5325.13
3851,4,8,62,5,3842.85,2054.84,1788.01
3852,5,24,296,5,2173.75,1208.66,965.09
3853,2,25,166,1,215.48,144.82,70.66
3854,5,7,76,2,3649.58,2444.74,1204.84
3855,3,20,313,4,7693.4,5137.75,2555.65
3856,1,16,340,3,5601.12,4428.66,1172.46
3857,4,25,202,2,430.96,240.81,190.15
3858,1,5,265,3,8458.8,4233.22,4225.58
3859,5,20,97,3,5770.05,4476.06,1293.99
3860,4,1,280,5,7330.7,5365.78,1964.92
3861,1,29,37,1,1129.13,782.68,346.45
3862,2,26,317,1,840.81,624.0,216.81
3863,2,7,225,3,5474.37,4080.57,1393.8
3864,2,12,237,2,3186.96,1971.68,1215.28
3865,1,3,165,3,3274.8,1820.54,1454.26
3866,3,3,170,5,5458.0,2808.25,2649.75
3867,2,17,254,2,4514.12,3377.97,1136.15
3868,1,12,219,4,6373.92,4615.08,1758.84
3869,2,3,212,1,1091.6,632.98,458.62
3870,1,25,94,1,215.48,115.62,99.86
3871,1,5,201,4,11278.4,7025.51,4252.89
3872,5,10,225,2,2838.0,1469.24,1368.76
3873,2,16,157,5,9335.2,5293.85,4041.35
3874,5,6,141,2,1438.02,886.65,551.37
3875,3,24,312,4,1739.0,915.52,823.48
3876,4,22,291,3,8582.43,5548.52,3033.91
3877,5,20,264,3,5770.05,3944.91,1825.14
3878,4,23,329,1,2007.16,1269.25,737.91
3879,3,30,110,5,2818.25,1764.93,1053.32
3880,4,7,215,4,7299.16,5481.92,1817.24
3881,3,26,61,4,3363.24,1785.81,1577.43
3882,2,2,261,2,3350.62,2153.36,1197.26
3883,1,12,68,1,1593.48,1002.09,591.39
3884,1,13,329,2,5123.24,2776.36,2346.88
3885,3,4,33,4,9503.8,7557.45,1946.35
3886,5,3,299,1,1091.6,678.89,412.71
3887,4,6,17,5,3595.05,1939.77,1655.28
3888,1,11,50,5,8428.0,6604.66,1823.34
3889,4,20,69,3,5770.05,3511.64,2258.41
3890,3,14,330,3,4884.66,3065.57,1819.09
3891,2,1,227,1,1466.14,1162.51,303.63
3892,4,28,322,5,10493.25,6750.14,3743.11
3893,1,13,13,3,7684.86,4776.99,2907.87
3894,3,9,350,1,2958.46,1645.52,1312.94
3895,3,6,316,5,3595.05,2141.64,1453.41
3896,1,6,290,5,3595.05,2685.14,909.91
3897,1,4,262,3,7127.85,4339.5,2788.35
3898,1,21,112,5,5383.9,4275.02,1108.88
3899,5,9,333,3,8875.38,5147.24,3728.14
3900,4,26,258,4,3363.24,2025.0,1338.24
3901,4,7,234,5,9123.95,6728.31,2395.64
3902,3,17,243,1,2257.06,1719.84,537.22
3903,1,6,254,4,2876.04,1453.05,1422.99
3904,1,25,176,4,861.92,557.23,304.69
3905,2,15,295,5,1181.05,870.72,310.33
3906,4,18,195,4,3274.88,2388.56,886.32
3907,2,23,112,1,2007.16,1605.55,401.61
3908,4,7,182,2,3649.58,2434.1,1215.48
3909,5,30,302,4,2254.6,1652.87,601.73
3910,2,7,191,1,1824.79,975.03,849.76
3911,2,2,282,3,5025.93,3635.14,1390.79
3912,1,21,351,1,1076.78,752.38,324.4
3913,4,22,328,5,14304.05,9980.32,4323.73
3914,2,30,197,1,563.65,326.83,236.82
3915,2,14,97,4,6512.88,3977.79,2535.09
3916,4,19,266,1,1441.32,916.34,524.98
3917,1,6,242,4,2876.04,2029.46,846.58
3918,3,22,240,5,14304.05,9731.52,4572.53
3919,4,1,115,4,5864.56,3659.85,2204.71
3920,1,18,138,1,818.72,536.37,282.35
3921,4,8,278,1,768.57,486.08,282.49
3922,5,28,313,3,6295.95,3779.13,2516.82
3923,1,6,242,5,3595.05,2174.76,1420.29
3924,2,15,76,5,1181.05,763.85,417.2
3925,5,28,198,5,10493.25,6440.73,4052.52
3926,3,24,283,5,2173.75,1592.15,581.6
3927,2,21,328,4,4307.12,2522.24,1784.88
3928,4,22,89,1,2860.81,2079.5,781.31
3929,2,13,176,4,10246.48,6624.69,3621.79
3930,2,15,80,5,1181.05,608.16,572.89
3931,2,3,306,3,3274.8,1715.12,1559.68
3932,2,15,315,3,708.63,400.46,308.17
3933,5,22,229,3,8582.43,5474.41,3108.02
3934,4,30,355,5,2818.25,1645.62,1172.63
3935,1,21,132,3,3230.34,1697.83,1532.51
3936,1,29,237,4,4516.52,2808.66,1707.86
3937,4,12,225,1,1593.48,1246.73,346.75
3938,1,12,283,1,1593.48,998.68,594.8
3939,2,7,333,2,3649.58,2360.18,1289.4
3940,3,23,139,1,2007.16,1591.76,415.4
3941,3,17,119,2,4514.12,2800.66,1713.46
3942,1,22,277,5,14304.05,9615.67,4688.38
3943,2,7,101,3,5474.37,4283.0,1191.37
3944,4,28,324,4,8394.6,5544.82,2849.78
3945,4,4,285,2,4751.9,3369.49,1382.41
3946,4,30,110,2,1127.3,602.27,525.03
3947,4,17,128,5,11285.3,8414.47,2870.83
3948,4,15,290,2,472.42,363.36,109.06
3949,2,24,260,5,2173.75,1639.32,534.43
3950,2,4,358,1,2375.95,1653.72,722.23
3951,5,3,190,5,5458.0,3643.87,1814.13
3952,5,1,86,1,1466.14,1008.53,457.61
3953,4,11,306,3,5056.8,2871.34,2185.46
3954,5,11,223,4,6742.4,4320.85,2421.55
3955,5,14,247,5,8141.1,5618.54,2522.56
3956,2,28,95,3,6295.95,3472.85,2823.1
3957,4,6,308,4,2876.04,1947.25,928.79
3958,2,9,150,2,5916.92,4382.69,1534.23
3959,1,25,26,3,646.44,427.0,219.44
3960,2,11,269,3,5056.8,2957.1,2099.7
3961,5,9,246,2,5916.92,4658.14,1258.78
3962,5,3,261,3,3274.8,2325.49,949.31
3963,3,25,329,4,861.92,596.23,265.69
3964,3,21,78,5,5383.9,3576.12,1807.78
3965,5,8,67,4,3074.28,1787.76,1286.52
3966,3,14,173,3,4884.66,3292.2,1592.46
3967,2,10,38,2,2838.0,1779.32,1058.68
3968,1,11,333,1,1685.6,1191.49,494.11
3969,5,5,109,3,8458.8,6751.36,1707.44
3970,3,15,362,3,708.63,516.82,191.81
3971,4,24,206,2,869.5,462.46,407.04
3972,4,25,80,3,646.44,507.7,138.74
3973,4,7,171,1,1824.79,1186.41,638.38
3974,4,12,2,5,7967.4,4806.89,3160.51
3975,2,15,26,4,944.84,558.69,386.15
3976,1,8,129,4,3074.28,2029.48,1044.8
3977,3,18,125,3,2456.16,1780.33,675.83
3978,4,17,345,3,6771.18,4051.65,2719.53
3979,3,19,153,1,1441.32,1021.63,419.69
3980,4,25,146,5,1077.4,756.64,320.76
3981,1,7,39,3,5474.37,2985.03,2489.34
3982,1,20,177,3,5770.05,3406.14,2363.91
3983,4,6,38,5,3595.05,2539.37,1055.68
3984,4,3,357,3,3274.8,1749.05,1525.75
3985,2,10,265,4,5676.0,3335.52,2340.48
3986,4,3,51,1,1091.6,711.19,380.41
3987,4,28,181,3,6295.95,4115.38,2180.57
3988,2,13,351,5,12808.1,9861.2,2946.9
3989,5,7,345,4,7299.16,5033.91,2265.25
3990,3,19,354,2,2882.64,1716.41,1166.23
3991,1,23,207,4,8028.64,5435.48,2593.16
3992,5,6,262,4,2876.04,1968.25,907.79
3993,1,11,241,5,8428.0,6461.6,1966.4
3994,2,25,156,2,430.96,225.64,205.32
3995,1,19,321,5,7206.6,4033.27,3173.33
3996,4,14,287,4,6512.88,4240.63,2272.25
3997,2,30,348,5,2818.25,2240.74,577.51
3998,2,27,52,2,5665.46,2899.44,2766.02
3999,1,13,188,3,7684.86,4371.48,3313.38
4000,5,8,83,1,768.57,559.11,209.46
4001,2,20,273,2,3846.7,2383.23,1463.47
4002,3,12,321,4,6373.92,4648.63,1725.29
4003,5,11,148,1,1685.6,1017.38,668.22
4004,5,4,345,4,9503.8,6430.22,3073.58
4005,1,24,274,5,2173.75,1677.66,496.09
4006,3,20,323,2,3846.7,3012.56,834.14
4007,1,2,187,2,3350.62,2653.09,697.53
4008,4,25,252,1,215.48,171.39,44.09
4009,4,9,357,5,14792.3,8618.76,6173.54
4010,1,18,170,4,3274.88,2231.08,1043.8
4011,4,22,145,1,2860.81,2130.91,729.9
4012,5,15,95,3,708.63,454.0,254.63
4013,4,27,163,3,8498.19,5427.37,3070.82
4014,1,3,194,5,5458.0,3825.9,1632.1
4015,2,24,91,4,1739.0,1314.89,424.11
4016,1,5,87,2,5639.2,3719.59,1919.61
4017,2,27,85,2,5665.46,3048.28,2617.18
4018,3,9,330,1,2958.46,1589.65,1368.81
4019,3,4,143,2,4751.9,2819.68,1932.22
4020,1,9,18,2,5916.92,3762.61,2154.31
4021,2,24,195,2,869.5,565.79,303.71
4022,3,22,211,5,14304.05,7705.26,6598.79
4023,4,30,96,2,1127.3,576.32,550.98
4024,4,26,105,2,1681.62,1042.3,639.32
4025,1,9,118,3,8875.38,6711.04,2164.34
4026,5,29,125,3,3387.39,2549.51,837.88
4027,1,26,19,1,840.81,439.02,401.79
4028,5,6,304,4,2876.04,1779.98,1096.06
4029,4,28,308,2,4197.3,2422.58,1774.72
4030,3,23,133,4,8028.64,6320.21,1708.43
4031,3,26,240,4,3363.24,2540.4,822.84
4032,2,27,341,2,5665.46,3147.56,2517.9
4033,1,10,312,4,5676.0,4323.89,1352.11
4034,2,30,214,1,563.65,418.06,145.59
4035,2,18,89,4,3274.88,1637.51,1637.37
4036,5,21,185,5,5383.9,3705.93,1677.97
4037,4,20,94,2,3846.7,3052.11,794.59
4038,4,9,216,5,14792.3,10026.03,4766.27
4039,1,26,243,3,2522.43,1278.26,1244.17
4040,5,26,248,5,4204.05,2269.31,1934.74
4041,2,12,29,5,7967.4,5535.04,2432.36
4042,5,28,31,1,2098.65,1557.41,541.24
4043,1,7,353,2,3649.58,2256.96,1392.62
4044,1,14,216,3,4884.66,3088.51,1796.15
4045,3,13,133,5,12808.1,7357.49,5450.61
4046,1,28,177,4,8394.6,6365.9,2028.7
4047,3,1,44,3,4398.42,3168.28,1230.14
4048,4,27,25,5,14163.65,9930.8,4232.85
4049,2,4,250,5,11879.75,7899.9,3979.85
4050,1,11,344,3,5056.8,3061.43,1995.37
4051,2,30,55,1,563.65,400.51,163.14
4052,2,16,236,5,9335.2,5253.9,4081.3
4053,5,28,335,1,2098.65,1109.66,988.99
4054,5,21,96,5,5383.9,3997.69,1386.21
4055,5,2,215,2,3350.62,1810.66,1539.96
4056,2,7,242,2,3649.58,2670.49,979.09
4057,4,25,265,1,215.48,125.41,90.07
4058,3,25,134,3,646.44,341.22,305.22
4059,4,9,181,3,8875.38,4991.78,3883.6
4060,5,2,180,3,5025.93,2915.55,2110.38
4061,1,28,337,2,4197.3,2281.49,1915.81
4062,5,25,306,2,430.96,329.27,101.69
4063,5,24,180,3,1304.25,830.39,473.86
4064,5,9,143,3,8875.38,5523.1,3352.28
4065,5,29,243,3,3387.39,2253.72,1133.67
4066,4,12,155,2,3186.96,1741.75,1445.21
4067,4,16,30,5,9335.2,5337.76,3997.44
4068,5,2,160,1,1675.31,1081.9,593.41
4069,1,23,85,4,8028.64,6094.7,1933.94
4070,1,26,276,1,840.81,542.72,298.09
4071,1,23,123,2,4014.32,2566.88,1447.44
4072,5,5,355,1,2819.6,2180.84,638.76
4073,2,2,361,1,1675.31,1162.32,512.99
4074,5,10,261,1,1419.0,1020.22,398.78
4075,2,18,107,4,3274.88,2595.31,679.57
4076,1,16,336,3,5601.12,2852.41,2748.71
4077,1,7,343,1,1824.79,1181.61,643.18
4078,5,19,2,2,2882.64,1513.74,1368.9
4079,5,21,309,5,5383.9,2902.85,2481.05
4080,5,5,17,5,14098.0,10044.25,4053.75
4081,1,8,18,3,2305.71,1685.67,620.04
4082,2,17,14,3,6771.18,4185.02,2586.16
4083,3,8,115,1,768.57,462.68,305.89
4084,2,26,103,5,4204.05,2995.79,1208.26
4085,3,25,7,4,861.92,489.72,372.2
4086,4,17,135,4,9028.24,6271.08,2757.16
4087,1,7,109,1,1824.79,1311.86,512.93
4088,5,17,182,4,9028.24,5974.35,3053.89
4089,3,19,274,3,4323.96,2424.34,1899.62
4090,1,10,247,5,7095.0,5006.87,2088.13
4091,2,21,35,3,3230.34,2087.8,1142.54
4092,2,12,101,2,3186.96,2185.98,1000.98
4093,2,15,251,2,472.42,273.93,198.49
4094,1,27,298,2,5665.46,4165.0,1500.46
4095,3,20,289,5,9616.75,7168.57,2448.18
4096,1,26,137,3,2522.43,1769.53,752.9
4097,1,7,336,3,5474.37,3497.3,1977.07
4098,2,10,347,1,1419.0,742.2,676.8
4099,3,27,260,1,2832.73,2030.92,801.81
4100,5,19,243,4,5765.28,3490.1,2275.18
4101,3,21,132,5,5383.9,3596.74,1787.16
4102,5,27,14,2,5665.46,4150.56,1514.9
4103,2,15,219,4,944.84,691.42,253.42
4104,1,20,233,2,3846.7,2459.68,1387.02
4105,4,11,257,5,8428.0,6589.24,1838.76
4106,1,30,156,5,2818.25,1615.92,1202.33
4107,1,6,324,5,3595.05,2064.48,1530.57
4108,2,17,278,5,11285.3,7177.1,4108.2
4109,4,5,338,4,11278.4,6537.24,4741.16
4110,2,6,284,1,719.01,376.86,342.15
4111,1,13,27,4,10246.48,6449.09,3797.39
4112,1,26,337,5,4204.05,3008.05,1196.0
4113,4,17,107,5,11285.3,7327.17,3958.13
4114,4,30,288,5,2818.25,1847.6,970.65
4115,2,23,309,2,4014.32,3029.39,984.93
4116,5,3,90,4,4366.4,3174.0,1192.4
4117,5,27,255,2,5665.46,4042.4,1623.06
4118,4,21,359,5,5383.9,3773.53,1610.37
4119,3,21,76,2,2153.56,1667.35,486.21
4120,4,8,135,3,2305.71,1153.19,1152.52
4121,4,27,298,5,14163.65,8708.69,5454.96
4122,1,29,225,3,3387.39,1813.32,1574.07
4123,3,10,211,2,2838.0,1862.53,975.47
4124,5,3,325,3,3274.8,2616.24,658.56
4125,3,29,211,3,3387.39,1978.21,1409.18
4126,5,25,41,4,861.92,571.09,290.83
4127,3,20,281,1,1923.35,984.22,939.13
4128,5,4,266,1,2375.95,1772.34,603.61
4129,1,12,153,2,3186.96,2207.07,979.89
4130,2,21,175,1,1076.78,854.49,222.29
4131,2,14,153,4,6512.88,4883.64,1629.24
4132,4,29,345,3,3387.39,1964.84,1422.55
4133,3,22,68,3,8582.43,5516.13,3066.3
4134,3,24,136,2,869.5,525.75,343.75
4135,5,5,182,4,11278.4,8704.91,2573.49
4136,5,14,45,5,8141.1,5821.98,2319.12
4137,1,2,181,1,1675.31,893.74,781.57
4138,2,9,286,3,8875.38,5299.51,3575.87
4139,3,5,4,4,11278.4,6738.68,4539.72
4140,1,15,358,3,708.63,367.01,341.62
4141,4,29,84,3,3387.39,2278.28,1109.11
4142,1,12,180,5,7967.4,4369.64,3597.76
4143,4,23,54,1,2007.16,1274.75,732.41
4144,2,18,343,2,1637.44,1169.76,467.68
4145,2,15,86,1,236.21,188.49,47.72
4146,2,20,241,4,7693.4,5928.25,1765.15
4147,5,23,293,5,10035.8,5415.28,4620.52
4148,1,8,128,2,1537.14,809.74,727.4
4149,1,15,354,5,1181.05,913.81,267.24
4150,3,9,269,3,8875.38,4692.11,4183.27
4151,4,11,120,4,6742.4,3597.41,3144.99
4152,3,4,350,1,2375.95,1763.47,612.48
4153,5,21,343,1,1076.78,830.71,246.07
4154,1,18,104,2,1637.44,1121.26,516.18
4155,2,2,222,2,3350.62,1996.86,1353.76
4156,3,22,272,1,2860.81,2082.64,778.17
4157,5,20,240,2,3846.7,2254.07,1592.63
4158,3,30,300,1,563.65,336.53,227.12
4159,5,25,220,2,430.96,314.14,116.82
4160,1,27,194,3,8498.19,5473.27,3024.92
4161,4,11,301,3,5056.8,3022.49,2034.31
4162,3,19,288,5,7206.6,4463.1,2743.5
4163,3,7,315,2,3649.58,1881.85,1767.73
4164,3,2,23,4,6701.24,4214.27,2486.97
4165,3,30,267,4,2254.6,1625.92,628.68
4166,2,12,75,2,3186.96,2335.16,851.8
4167,2,16,1,4,7468.16,3947.54,3520.62
4168,2,8,216,1,768.57,495.37,273.2
4169,1,2,314,5,8376.55,4544.12,3832.43
4170,2,3,6,5,5458.0,4085.75,1372.25
4171,3,15,20,1,236.21,127.61,108.6
4172,4,29,339,4,4516.52,3280.2,1236.32
4173,3,24,141,3,1304.25,811.23,493.02
4174,2,8,225,1,768.57,507.64,260.93
4175,1,15,59,1,236.21,126.71,109.5
4176,4,4,53,2,4751.9,2888.68,1863.22
4177,1,2,144,2,3350.62,2656.43,694.19
4178,1,18,5,2,1637.44,874.89,762.55
4179,4,19,36,4,5765.28,4123.12,1642.16
4180,3,25,175,5,1077.4,854.15,223.25
4181,5,9,227,1,2958.46,1814.74,1143.72
4182,4,16,333,5,9335.2,6946.15,2389.05
4183,5,3,359,4,4366.4,3220.04,1146.36
4184,2,8,55,3,2305.71,1419.11,886.6
4185,4,14,356,2,3256.44,1870.38,1386.06
4186,3,23,165,1,2007.16,1548.35,458.81
4187,4,30,273,1,563.65,300.89,262.76
4188,2,27,163,3,8498.19,5754.3,2743.89
4189,3,4,247,2,4751.9,2428.67,2323.23
4190,4,29,162,4,4516.52,2922.77,1593.75
4191,1,12,78,2,3186.96,1840.61,1346.35
4192,2,21,34,3,3230.34,2436.07,794.27
4193,3,4,25,1,2375.95,1352.65,1023.3
4194,4,29,85,5,5645.65,2991.0,2654.65
4195,4,13,283,1,2561.62,1775.18,786.44
4196,5,11,354,5,8428.0,6535.48,1892.52
4197,4,23,365,3,6021.48,4623.27,1398.21
4198,4,4,179,1,2375.95,1843.4,532.55
4199,4,16,316,2,3734.08,2192.94,1541.14
4200,5,9,234,3,8875.38,7085.29,1790.09
4201,4,23,192,4,8028.64,5590.7,2437.94
4202,1,29,96,5,5645.65,3574.9,2070.75
4203,3,17,230,2,4514.12,2258.08,2256.04
4204,4,7,317,2,3649.58,2858.57,791.01
4205,5,5,199,1,2819.6,2198.97,620.63
4206,1,2,187,3,5025.93,3124.11,1901.82
4207,4,10,162,1,1419.0,1013.93,405.07
4208,5,20,283,5,9616.75,5087.42,4529.33
4209,5,7,354,4,7299.16,4194.15,3105.01
4210,5,20,94,5,9616.75,6851.13,2765.62
4211,2,1,149,3,4398.42,2350.18,2048.24
4212,4,2,81,2,3350.62,2515.99,834.63
4213,4,19,101,2,2882.64,1773.57,1109.07
4214,1,2,4,1,1675.31,1249.89,425.42
4215,5,2,322,3,5025.93,3899.42,1126.51
4216,3,15,289,4,944.84,748.22,196.62
4217,4,15,117,2,472.42,250.95,221.47
4218,4,10,284,5,7095.0,5477.4,1617.6
4219,3,29,72,2,2258.26,1137.38,1120.88
4220,3,15,113,1,236.21,171.09,65.12
4221,3,7,300,3,5474.37,2922.6,2551.77
4222,5,27,66,5,14163.65,11030.17,3133.48
4223,3,7,78,2,3649.58,1923.95,1725.63
4224,2,23,6,3,6021.48,3041.28,2980.2
4225,4,2,265,3,5025.93,3468.3,1557.63
4226,2,6,266,4,2876.04,1567.52,1308.52
4227,1,7,148,2,3649.58,2216.31,1433.27
4228,3,18,313,3,2456.16,1700.48,755.68
4229,5,18,303,3,2456.16,1899.55,556.61
4230,3,23,207,3,6021.48,3799.25,2222.23
4231,2,12,39,5,7967.4,4382.94,3584.46
4232,5,4,73,2,4751.9,2707.68,2044.22
4233,3,28,365,3,6295.95,3722.98,2572.97
4234,3,18,215,3,2456.16,1459.08,997.08
4235,5,11,77,3,5056.8,3462.3,1594.5
4236,1,19,241,3,4323.96,3159.56,1164.4
4237,4,9,161,5,14792.3,8757.71,6034.59
4238,1,25,75,5,1077.4,611.38,466.02
4239,1,9,287,2,5916.92,3629.84,2287.08
4240,4,6,252,3,2157.03,1224.12,932.91
4241,5,10,103,4,5676.0,3656.65,2019.35
4242,4,6,8,2,1438.02,933.11,504.91
4243,1,10,303,5,7095.0,4182.97,2912.03
4244,1,1,80,2,2932.28,1687.8,1244.48
4245,2,29,28,1,1129.13,664.88,464.25
4246,2,15,194,5,1181.05,880.84,300.21
4247,5,4,249,2,4751.9,2839.7,1912.2
4248,3,21,294,2,2153.56,1330.89,822.67
4249,4,11,296,2,3371.2,2204.89,1166.31
4250,2,23,66,1,2007.16,1370.28,636.88
4251,4,9,328,4,11833.84,7794.04,4039.8
4252,4,30,129,5,2818.25,1763.75,1054.5
4253,5,28,303,4,8394.6,6277.83,2116.77
4254,4,8,212,5,3842.85,3032.2,810.65
4255,1,13,152,4,10246.48,6950.86,3295.62
4256,1,5,253,5,14098.0,8154.96,5943.04
4257,1,23,24,2,4014.32,2840.51,1173.81
4258,1,28,34,2,4197.3,3092.29,1105.01
4259,3,23,334,5,10035.8,6778.55,3257.25
4260,1,2,260,3,5025.93,3941.41,1084.52
4261,2,17,307,3,6771.18,5028.97,1742.21
4262,1,24,26,5,2173.75,1407.77,765.98
4263,3,22,81,5,14304.05,10740.0,3564.05
4264,1,30,77,3,1690.95,1348.1,342.85
4265,4,11,318,1,1685.6,934.12,751.48
4266,2,2,119,1,1675.31,1216.94,458.37
4267,2,16,122,5,9335.2,5493.31,3841.89
4268,1,6,97,2,1438.02,935.15,502.87
4269,4,1,1,5,7330.7,5162.96,2167.74
4270,1,15,251,2,472.42,373.89,98.53
4271,5,1,58,3,4398.42,2350.07,2048.35
4272,4,11,239,3,5056.8,3275.45,1781.35
4273,3,12,151,4,6373.92,4759.78,1614.14
4274,3,9,296,1,2958.46,1785.79,1172.67
4275,3,29,286,5,5645.65,4274.35,1371.3
4276,5,19,311,4,5765.28,3997.87,1767.41
4277,2,28,325,2,4197.3,2123.05,2074.25
4278,2,22,359,5,14304.05,10550.64,3753.41
4279,4,30,199,3,1690.95,1244.52,446.43
4280,2,28,149,1,2098.65,1282.66,815.99
4281,4,20,301,2,3846.7,2568.11,1278.59
4282,1,10,314,3,4257.0,3110.68,1146.32
4283,2,25,9,4,861.92,437.77,424.15
4284,4,19,272,3,4323.96,2661.69,1662.27
4285,3,9,225,4,11833.84,6686.47,5147.37
4286,1,23,203,2,4014.32,2681.85,1332.47
4287,3,10,240,1,1419.0,1126.74,292.26
4288,5,22,278,1,2860.81,1767.08,1093.73
4289,4,27,97,2,5665.46,4404.55,1260.91
4290,2,29,189,5,5645.65,4188.73,1456.92
4291,4,10,134,2,2838.0,2221.17,616.83
4292,4,17,29,3,6771.18,4031.64,2739.54
4293,5,4,198,2,4751.9,2580.68,2171.22
4294,4,4,358,2,4751.9,2391.5,2360.4
4295,4,27,68,5,14163.65,8843.76,5319.89
4296,5,4,181,1,2375.95,1379.2,996.75
4297,3,1,4,4,5864.56,4425.92,1438.64
4298,1,23,351,1,2007.16,1485.1,522.06
4299,1,6,309,4,2876.04,1886.31,989.73
4300,4,7,51,3,5474.37,3498.9,1975.47
4301,3,12,92,2,3186.96,1873.66,1313.3
4302,4,20,126,1,1923.35,1236.94,686.41
4303,2,8,195,2,1537.14,1133.42,403.72
4304,1,26,116,4,3363.24,2296.88,1066.36
4305,2,15,225,2,472.42,310.08,162.34
4306,1,24,144,2,869.5,689.39,180.11
4307,2,21,295,5,5383.9,4296.37,1087.53
4308,5,12,205,2,3186.96,1861.23,1325.73
4309,2,2,361,5,8376.55,5125.44,3251.11
4310,4,11,180,1,1685.6,877.61,807.99
4311,4,12,240,3,4780.44,3043.14,1737.3
4312,4,25,41,4,861.92,649.94,211.98
4313,3,8,80,2,1537.14,964.34,572.8
4314,2,7,201,1,1824.79,1246.83,577.96
